,video ids,publish date,tags,comment count,title,description,times_viewed,times_liked,times_faved,duration in seconds,caption,privacy_status,thumbnail,localizations.en-GB.title,localizations.en-GB.description,localizations.fr.title,localizations.fr.description,localizations.pt.title,localizations.pt.description,title length,description length,tag count,days live,comment count/days live,times liked/days live,times viewed/days live,likes per view,Publish Day,Publish Month,tags in title,title emoji count,description emoji count,VADER sentiment - title,VADER sentiment - description
55,xIDphYWfTDA,2019-04-05 14:44:10+00:00,,24,The Problem With Autism Awareness Month | LIVE CHAT,"I’m joined by Kieran Rose The Autistic Advocate for a chat focused on the issues surrounding Autism ""Awareness"" Month.

We’ll be discussing on how you can be better allies to #ActuallyAutistic people & looking at Autistic Led initiatives.",1535,89,0,6781,false,public,"[array([[[1, 0, 5],
        [1, 0, 5],
        [1, 0, 5],
        ...,
        [1, 0, 5],
        [1, 0, 5],
        [1, 0, 5]],

       [[2, 0, 3],
        [2, 0, 3],
        [2, 0, 3],
        ...,
        [2, 0, 3],
        [2, 0, 3],
        [2, 0, 3]],

       [[2, 0, 3],
        [2, 0, 3],
        [2, 0, 3],
        ...,
        [2, 0, 3],
        [2, 0, 3],
        [2, 0, 3]],

       ...,

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]]], dtype=uint8)]",,,,,,,9,38,0,1582,0.015170670037926675,0.05625790139064475,0.9702907711757269,0.057980456026058634,Friday,April,0,0,1,-0.4019,0.6705
56,Y_g1OoE7qZA,2019-04-03 00:39:33+00:00,,14,Autism Awareness Day 2019 | Instagram Live,"From www.instagram.com/agonyautie 

#autismawarenessday #autismawareness #autistic #actuallyautistic",1579,91,0,3600,false,public,"[array([[[17, 18, 13],
        [17, 18, 13],
        [17, 18, 13],
        ...,
        [22, 21, 17],
        [22, 21, 17],
        [22, 21, 17]],

       [[17, 18, 13],
        [17, 18, 13],
        [17, 18, 13],
        ...,
        [22, 21, 17],
        [22, 21, 17],
        [22, 21, 17]],

       [[18, 19, 14],
        [18, 19, 14],
        [19, 18, 14],
        ...,
        [22, 21, 17],
        [22, 21, 17],
        [22, 21, 17]],

       ...,

       [[ 2,  2,  2],
        [ 1,  1,  1],
        [ 0,  0,  0],
        ...,
        [ 2,  2,  2],
        [ 2,  2,  2],
        [ 2,  2,  2]],

       [[ 2,  2,  2],
        [ 2,  2,  2],
        [ 2,  2,  2],
        ...,
        [ 1,  1,  1],
        [ 2,  2,  2],
        [ 3,  3,  3]],

       [[ 2,  2,  2],
        [ 2,  2,  2],
        [ 2,  2,  2],
        ...,
        [ 1,  1,  1],
        [ 2,  2,  2],
        [ 3,  3,  3]]], dtype=uint8)]",,,,,,,7,6,0,1585,0.008832807570977918,0.05741324921135647,0.9962145110410094,0.05763141228625712,Wednesday,April,0,4,4,0.0,0.0
57,ZeQxSdEpi7Y,2019-04-02 15:11:44+00:00,"['autism', 'autistic', 'autism awareness day', 'autism awareness month', 'autism spectrum']",58,Autism   Whats That,"Episode 10 for Autism Awareness Day; ""Autism | What's That?!"" Please share far and wide this Autism Awareness Day 2019 Video by one Autistic advocate speaking out to raise awareness. Go check out the #ActuallyAutistic #Takethemaskoff hastags as well as #Stimming #StimDance to find the Autistic Community

Please consider making a donation this month to Agony Autie and all the work we do for the Autistic and Neurodiverse community online and via advocacy. We are also raising funds for Autistic Pride 2019

https://www.gofundme.com/agony-autie039s-2nd-year-birthday",15721,784,0,299,false,public,"[array([[[0, 2, 1],
        [0, 2, 1],
        [1, 1, 1],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 2, 1],
        [0, 2, 1],
        [1, 1, 1],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 2, 1],
        [0, 2, 1],
        [1, 1, 1],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       ...,

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]]], dtype=uint8)]",,,,,,,3,83,5,1585,0.03659305993690852,0.4946372239747634,9.918611987381704,0.049869601170409006,Tuesday,April,0,0,18,0.0,0.7777
58,ymBrXK6SXfY,2019-03-19 15:42:56+00:00,,28,Neurodiversity and Autism | SmartRecruiters Interview,"At Hiring Sucess 19, Sara was interviewed by Kaya Payseno, Sr. Editorial Manager at SmartRecruiters, about how Agony Autie came to be, and how body movement is heavily politicised.

Autistic stimming is discussed and how verbal communication is not the only way to communicate.

My son is Speech apraxic and uses echolia and other means of communicating....I’m limited to express myself in the spoken word and too much focus is placed on this ability.

It makes autistics with speech & communication difficulties/differences, vulnerable in the education and workplace.",3285,227,0,388,false,public,"[array([[[0, 1, 0],
        [0, 1, 0],
        [0, 1, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 2],
        [0, 0, 2],
        [0, 0, 2],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 7],
        [0, 0, 7],
        [0, 0, 7],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       ...,

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]]], dtype=uint8)]",,,,,,,6,88,0,1599,0.017510944340212633,0.14196372732958099,2.054409005628518,0.06910197869101979,Tuesday,March,0,0,2,0.0,-0.4543
59,vC2UCVa7QX4,2019-03-06 20:33:17+00:00,,15,San Francisco Street Performance | Oakland Originalz,"We met the street dancing group Oakland Originalz on our last day in San Francisco—Sara got involved in a front-flipping stunt, chatted to the guys about the power of getting your message heard and of course, stim danced!",1442,115,0,333,false,public,"[array([[[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [3, 0, 0],
        [3, 0, 0],
        [3, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [1, 0, 0],
        [1, 0, 0],
        [1, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [1, 0, 0],
        [1, 0, 0],
        [1, 0, 0]],

       ...,

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]]], dtype=uint8)]",,,,,,,7,38,0,1612,0.009305210918114143,0.07133995037220843,0.8945409429280397,0.07975034674063801,Wednesday,March,0,0,0,0.0,0.0
60,R7x6Rz6UrQc,2019-02-24 22:46:54+00:00,,32,Glitter in Water | Relaxing Stim,"VISUAL STIM to HELP RELAX or DISTRACT the MIND

I'll certainly be staring at my glitter phonecase during take off to San Francisco in a few days! 

I'm terrified of flying but luckily have learned that ""Visual Stims"" help calm and distract me from worrying and intrusive thoughts.",14796,528,0,193,false,public,"[array([[[11,  0,  0],
        [ 0,  3,  5],
        [ 0,  8,  9],
        ...,
        [14,  0,  0],
        [17,  0,  0],
        [15,  0,  0]],

       [[ 0,  0,  4],
        [ 0,  6,  7],
        [ 0,  9, 11],
        ...,
        [ 4,  0,  0],
        [ 7,  0,  0],
        [ 6,  0,  0]],

       [[ 0,  2,  0],
        [ 0,  6,  4],
        [ 0,  6,  9],
        ...,
        [ 0,  3,  0],
        [ 0,  2,  0],
        [ 0,  2,  0]],

       ...,

       [[ 0,  0,  0],
        [ 0,  0,  0],
        [ 0,  0,  0],
        ...,
        [ 0,  0,  0],
        [ 0,  0,  0],
        [ 0,  0,  0]],

       [[ 0,  0,  0],
        [ 0,  0,  0],
        [ 0,  0,  0],
        ...,
        [ 0,  0,  0],
        [ 0,  0,  0],
        [ 0,  0,  0]],

       [[ 0,  0,  0],
        [ 0,  0,  0],
        [ 0,  0,  0],
        ...,
        [ 0,  0,  0],
        [ 0,  0,  0],
        [ 0,  0,  0]]], dtype=uint8)]",,,,,,,6,48,0,1622,0.01972872996300863,0.32552404438964244,9.122071516646116,0.035685320356853206,Sunday,February,0,0,0,0.4939,0.7745
61,xV6uQwq7Wuc,2019-02-10 00:17:10+00:00,"['stim', 'stimmy', 'autism', 'autistic', 'glitter', 'nails', 'glitter nails', 'acrylic nails', 'acrylics', 'femme']",22,Satisfying Acrylic Glitter Nails,"Acrylic Glitter Nails application video;

Who else loves watching Glitter Nails as a “Strangely Satisfying” visual Stim?

This is my second ever set of acrylics and I use them as a distraction to help me when I become overwhelmed, upset and anxious.

I’m autistic & find light FASCINATING- it cheers me up and calms me down 🌟🙏💝

I love knowing that they’re always with me whenever I need them - I’d forget them if they weren’t glued to my nails! 

Thank you to my incredibly talented nail artist Sophie Quirk, Nail & Beauty 💝🌟💜

#stimmy #glitter #femme #autistic #stimtastic #acrylicnails #stim",1752,80,0,209,false,public,"[array([[[0, 6, 0],
        [0, 5, 0],
        [0, 2, 0],
        ...,
        [0, 2, 0],
        [0, 5, 0],
        [0, 4, 0]],

       [[0, 4, 0],
        [0, 2, 0],
        [0, 0, 0],
        ...,
        [0, 1, 0],
        [0, 2, 0],
        [0, 2, 0]],

       [[0, 1, 0],
        [1, 0, 0],
        [3, 0, 0],
        ...,
        [1, 0, 0],
        [0, 1, 0],
        [0, 0, 0]],

       ...,

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]]], dtype=uint8)]",,,,,,,4,101,10,1637,0.013439218081857055,0.04886988393402566,1.070250458155162,0.045662100456621,Sunday,February,0,0,13,0.4588,0.9712
62,5C6Xic1jueE,2019-02-08 21:37:13+00:00,,12,Ambulatory Wheelchair Service | Transport for Wales & Euston,"Really struggling with spoons (energy) - we caption all our educational/advice videos in advance but are struggling to caption my extra personal uploads.

Would anyone be willing to transcribe this video and add the subtitles to YouTube?

I’d be ever so grateful as this video will remain inaccessible to a lot of viewers without subtilises added.",1575,70,0,235,false,public,"[array([[[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       ...,

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]]], dtype=uint8)]",,,,,,,9,56,0,1638,0.007326007326007326,0.042735042735042736,0.9615384615384616,0.044444444444444446,Friday,February,0,0,0,0.0,0.0293
63,dZqe2Uwz25A,2019-02-07 00:05:19+00:00,,78,My autistic diagnosis | Live Chat,"YouTube Live video discussing the long process of being recognised & diagnosed Autistic

TRIGGER WARNINGS: Self-harm, PTSD, Bullying, Mental health & suicidal ideation (is briefly) discussed. 

Please consider supporting the work we do at Patreon; for my more personal Live chats, previews and little extras as our way of thanking you. 

We never restrict our Edited content but to survive providing information online, we rely month to month on crowdfunds until we begin getting paid employed roles. 

www.patreon.com/agonyautie 

If you do want to book me to deliver a talk email agonyautie@gmail.com 

#autistic #autisticdiagnosis #autism #diagnosis #diagnosedautism #diagnosedautistic #mentalhealth #neurodiversity #stimming",6458,273,0,6306,false,public,"[array([[[3, 0, 0],
        [3, 0, 0],
        [3, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[1, 0, 0],
        [1, 0, 0],
        [1, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       ...,

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]]], dtype=uint8)]",,,,,,,6,100,0,1640,0.0475609756097561,0.16646341463414635,3.9378048780487807,0.0422731495819139,Thursday,February,0,0,9,0.0,-0.2865
64,BByQipPBMaQ,2019-02-05 21:18:28+00:00,"['autism', 'autistic', 'visual stims', 'visuals', 'relaxing visuals', 'relaxing visual', 'stim', 'stimming', 'satisfying']",29,Five Relaxing Visuals  with Reveals - Sensory & Autistic Stims,"""Guess the stim""

Five relaxing visual stims with reveals.

These are items I use as part of my visual stim routine; I can get lost in them for minutes to hours which is a great way to calm, distract and refocus the mind int times of Anxiety or Overload.

#autistic #mentalhealth #stimming #embracethestim #visuals #relaxingvisuals #strangelysatisfying #mindfulnessness #refocus",4340,261,0,197,false,public,"[array([[[1, 0, 5],
        [1, 0, 5],
        [0, 0, 5],
        ...,
        [0, 1, 0],
        [0, 1, 0],
        [0, 1, 0]],

       [[1, 0, 4],
        [1, 0, 4],
        [0, 0, 4],
        ...,
        [0, 1, 0],
        [0, 1, 0],
        [0, 1, 0]],

       [[1, 0, 2],
        [1, 0, 2],
        [1, 0, 2],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       ...,

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]]], dtype=uint8)]",,,,,,,10,58,9,1641,0.017672151127361365,0.1590493601462523,2.6447288238878732,0.06013824884792627,Tuesday,February,0,0,9,0.4939,0.4404
65,Cy4lM8Q-ETs,2019-01-31 11:36:44+00:00,"['stimminf', 'autisticstimming', 'what is stimming', 'visual stims', 'light visuals', 'agony autie visual stims', 'agony autie stimming', 'stimming']",87,RELAXING VISUAL STIMS | What's That?!,"Stimming can be a useful tool! Do you visually stim too? If so, what are YOUR visual stims?

PHOTOSENSITIVE & SENSORY WARNING: glimmering lights

Everyone stims differently, uniquely and sometimes discreetly. But for autistic people, such as myself, stimming can be a vital part of our daily lives.

It's frustrating that my stimming is often misinterpreted for daydreaming, boredom or me being ""just plain rude!""

But I can promise, however,  that I actually can listen without giving you my eyes - in fact, I process what you are saying much more clearly when I look away and stim as you are talking. Often my mind imagines what you are saying in the form of pictures/video.

Listening is with the ears and mind afterall...not the eyes.

This video was Sponsored by Guyatt House Care who financed the production of this video. They have hired me to meet and deliver training next month in our first booking event and are proud ""Embracers of the Stim"". #sponsorship #sponsor #sponsoredvideo #promotion

Polar Moon very kindly sent us a free ""Roly Moly"" as a Stim Gift. I plan to do a review in the next month #freebie #review

Please consider supporting me and my husband with the work we produce at Agony Autie by becoming a Facebook Subscriber for extra Live Discussions or Patreon for Previews and Live Uploads.

You will be ensuring our page is able to make regular content, and we have so many topic suggestions from you that we would LOVE to produce.

www.patreon.com/agonyautie

#autistic #stimming #autism #sensoryprocessing",16117,1006,0,197,false,public,"[array([[[1, 2, 0],
        [1, 2, 0],
        [1, 1, 0],
        ...,
        [1, 0, 0],
        [1, 0, 2],
        [0, 0, 2]],

       [[0, 2, 0],
        [0, 2, 0],
        [1, 1, 1],
        ...,
        [1, 0, 0],
        [1, 0, 2],
        [0, 0, 2]],

       [[0, 2, 1],
        [0, 2, 1],
        [0, 1, 3],
        ...,
        [1, 0, 0],
        [1, 0, 2],
        [1, 0, 2]],

       ...,

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]]], dtype=uint8)]",,,,,,,6,256,8,1646,0.05285540704738761,0.6111786148238153,9.791616038882138,0.0624185642489297,Thursday,January,0,0,10,0.5411,0.9879
66,hlhMnfXD0ek,2019-01-24 21:47:10+00:00,,10,Mobility Assisted Living - Invisible Disabilities,"Do you use a Shower/Bath Board to access washing? 

I’m 32 years old and use the board due to my loose joints & collegen (Ehlers Danlos Syndrome) and heart (Postural Orstatic Tacychardia syndrome)

It means I can shower without risk of falling, reducing the risk of fainting or injuring myself. Meaning I get some privacy & a bit of independency.

The shower/bath board was recommended & ordered via a Home Occupational Therapist Visit - as we rent from a private landlord, this was the most non-invasive way of introducing an adaptation aid to the property. 
I dream of one day having my own home, full of the aids & fixtures I require to be mobility aided throughout my own living space;like many of you in private rent, I don’t currently have that access. 

I rely on my husband who is my carer to help me out and dry me every time, as I have difficulty even regulating my temperature. It’s ok to need help everyday. 

#invisibleillness #chronicallyinspiringchallenge #chronicillness #chronicpain #ehlersdanlossyndrome #ehlersdanlos #posturalorthostatictachycardiasyndrome #bloodpressure #heartrate #occupationaltherapy #cardiology #safetyfirst #bath #shower #access #disabillityaccess #dignity #care #autistic",1897,123,0,63,false,public,"[array([[[1, 0, 0],
        [1, 0, 0],
        [1, 0, 4],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[1, 0, 0],
        [1, 0, 0],
        [1, 0, 4],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[1, 0, 0],
        [1, 0, 0],
        [1, 0, 4],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       ...,

       [[1, 0, 0],
        [1, 0, 0],
        [1, 0, 4],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[1, 0, 0],
        [1, 0, 0],
        [1, 0, 4],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[1, 0, 0],
        [1, 0, 0],
        [1, 0, 4],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]]], dtype=uint8)]",,,,,,,6,184,0,1653,0.006049606775559589,0.07441016333938294,1.147610405323654,0.06483921982076964,Thursday,January,0,0,21,0.0,0.8304
67,GYex8bQ-Ap4,2018-12-25 19:15:02+00:00,,50,Some Emotional Support this Christmas | Autism Neurodiverse,"If you are struggling this Christmas Day, this video is for you; advice from an autistic perspective 

Some words of emotional support for Neurodiverse, Disabled & Mental Health communities this Holiday Season.

Happy Christmas from me to you 💖🎄🌟

Please share to spread some Christmas support 

#neurodiversity #autism #autistic #autisticperspective #mentalhealth #ptsd #trauma #christmas #christmasday #happychristmas #sensoryoverload #triggers #foodaversions #mindfulness",2526,267,0,204,false,public,"[array([[[1, 0, 0],
        [1, 0, 0],
        [0, 1, 0],
        ...,
        [0, 1, 4],
        [0, 1, 4],
        [0, 0, 2]],

       [[1, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 2],
        [0, 0, 2],
        [0, 0, 2]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 2],
        [0, 0, 0],
        [0, 0, 0]],

       ...,

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]]], dtype=uint8)]",,,,,,,8,60,0,1683,0.029708853238265002,0.1586452762923351,1.500891265597148,0.10570071258907364,Tuesday,December,0,0,17,0.5106,0.9263
68,HvJQZuDX-3o,2018-12-20 22:20:00+00:00,"['autistic anxiety', 'anxiety', 'coping with anxiety', 'odd autism', 'autism ocd', 'tips for anxiety', 'what is anxiety', 'how to help anxiety', 'agony autie', 'whats that anxiety', 'whats that', 'sara harvey agony autie']",64,What you can do about ANXIETY | What's That?!,"ANXIETY—what it is, how it impacts us, and coping tips for yourself or someone you know, in four minutes. Episode eight of our fortnightly series, ""What's That?! As told from an autistic perspective

To support more videos like this, please consider becoming an Agony Autie Patron; by throwing us a dollar or two a month, you can have early access to videos, exclusive live chats, Q&As, newsletters and behind the scenes updates. If you aren't able to join our Patreon OR Facebook Fan community—no problem! Sharing this video far and wide also helps support Agony Autie.

https://www.patreon.com/agonyautie",12351,929,0,256,false,public,"[array([[[1, 1, 3],
        [1, 1, 3],
        [1, 1, 3],
        ...,
        [1, 0, 0],
        [1, 0, 0],
        [1, 0, 0]],

       [[1, 1, 3],
        [1, 1, 3],
        [1, 1, 3],
        ...,
        [1, 0, 0],
        [1, 0, 0],
        [1, 0, 0]],

       [[1, 1, 1],
        [1, 1, 1],
        [1, 1, 1],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       ...,

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]]], dtype=uint8)]",,,,,,,9,97,12,1688,0.037914691943127965,0.5503554502369669,7.316943127962086,0.07521658165330743,Thursday,December,0,0,0,-0.2481,0.8555
69,KWwJkCAvpoQ,2018-12-01 22:35:55+00:00,"['autistic shutdown', 'shutdown', 'burnout', 'autism', 'agony autie']",56,Shutdowns | What's That?!,"SHUTDOWNS in three minutes—what they are, why they happen and advice from an autistic perspective. Here is episode six of ""What's That?!""",10994,835,0,198,false,public,"[array([[[1, 0, 2],
        [1, 0, 2],
        [1, 0, 2],
        ...,
        [1, 0, 6],
        [1, 0, 6],
        [1, 0, 6]],

       [[1, 0, 2],
        [1, 0, 2],
        [1, 0, 2],
        ...,
        [1, 0, 6],
        [1, 0, 5],
        [1, 0, 5]],

       [[1, 0, 2],
        [1, 0, 2],
        [1, 0, 2],
        ...,
        [1, 0, 5],
        [1, 1, 3],
        [1, 1, 3]],

       ...,

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]]], dtype=uint8)]",,,,,,,4,22,5,1707,0.032806092560046865,0.48916227299355597,6.440538957234915,0.07595051846461706,Saturday,December,0,0,0,0.0,0.0
70,87jly_A_AlU,2018-11-15 06:42:02+00:00,"['autistic meltowns', 'autistic anxiety', 'autistic shutdown', 'what is autism meltdown', 'autism meltdown', 'overload', 'sensory sensitive', 'agony autie meltdowns']",117,"Autistic Meltdowns & Overloads |  ""What's That?""","Autistic overloads and shutdowns in 3 minutes; why they happen, what they are and how to help yourself or your autistic person—episode 4 of What's That?""

I talk about autistic sensitivities, anxiety and validation. Though I try to pack as much in as possible in 3 minutes—inevitably this is NOT an exhaustive video on the topic. I'm doing a LIVE Q&A (Tuesday 20 November, 2PM BST) so if you have any questions, or want something discussed in more detail—let me know!

""What's That?"" is a weekly video series made possible by our lovely Patreon community. They throw us a few dollars, every month, which allows us to grow and develop Agony Autie—from buying new studio equipment, to attending and documenting autistic events and conferences. As a thank you, Agony Autie Patrons get early access to videos, as well as exclusive Q&As and live shows.

https://patreon.com/agonyautie

.MUSIC | Behind Your Eyes - Alex Arcoleo",35124,2010,0,260,false,public,"[array([[[0, 0, 7],
        [0, 0, 7],
        [0, 0, 5],
        ...,
        [0, 1, 5],
        [0, 1, 5],
        [0, 1, 5]],

       [[0, 0, 5],
        [0, 0, 5],
        [0, 0, 5],
        ...,
        [0, 1, 3],
        [0, 1, 3],
        [0, 1, 3]],

       [[0, 0, 4],
        [0, 0, 4],
        [0, 0, 4],
        ...,
        [1, 1, 3],
        [1, 1, 3],
        [1, 1, 3]],

       ...,

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]],

       [[0, 0, 0],
        [0, 0, 0],
        [0, 0, 0],
        ...,
        [0, 0, 0],
        [0, 0, 0],
        [0, 0, 0]]], dtype=uint8)]",,,,,,,7,153,8,1724,0.06786542923433875,1.165893271461717,20.37354988399072,0.05722582849333789,Thursday,November,0,0,6,0.0,0.7665
